"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MTJICYZ8","bookSection","2024","Albert FrischAlexander ErhardThomas FeldkerFlorian GirtlerMax HettrichWilfried HussGeorg JacobChristine MaierGregor MayramhofDaniel NiggChristian SommerJuris UlmanisEtienne WodeyMederika ZangerlThomas Monz","Trapped-Ion Quantum Computing","Quantum Software","","","10.1007/978-3-031-64136-7_10","https://link.springer.com/chapter/10.1007/978-3-031-64136-7_10","","2024","2026-07-02 19:59:12","2026-07-10 00:57:12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FF29LGZR","bookSection","2023","Jianfeng RenDong Xia","Autonomous Driving Operating Systems","Autonomous driving algorithms and Its IC Design","","","10.1007/978-981-99-2897-2_11","https://link.springer.com/chapter/10.1007/978-981-99-2897-2_11","","2023","2026-07-02 19:59:12","2026-07-10 00:58:55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RRUMA62H","conferencePaper","2023","Liliane-Joy DandyEmmanuel JeandelVladimir Zamdzhiev","Type-safe Quantum Programming in Idris","","","","10.1007/978-3-031-30044-8_19","https://link.springer.com/chapter/10.1007/978-3-031-30044-8_19","","2023","2026-07-02 19:59:12","2026-07-10 00:59:18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Programming Languages and Systems","","","","","","","","","","","","","","",""
"LP7EXW8V","conferencePaper","2023","Hardeer KaurJai Sukh Paul Singh","Comparative Analysis of Secure QKD Protocols for Small Satellites Constellation","","","","10.1007/978-981-19-8555-3_21","https://link.springer.com/chapter/10.1007/978-981-19-8555-3_21","","2023","2026-07-02 19:59:12","2026-07-10 00:58:27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Computer Aided Constellation Management and Communication Satellites","","","","","","","","","","","","","","",""
"IS2553FW","journalArticle","2026","Aaron MillerAdam GlosZoltán Zimborás","Treespilation: architecture- and state-optimised fermion-to-qubit mappings","npj Quantum Information","","","10.1038/s41534-025-01170-2","https://link.springer.com/article/10.1038/s41534-025-01170-2","","2026","2026-07-02 19:59:12","2026-07-10 00:57:06","","","","","","","npj Quantum Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FHKZEENY","journalArticle","2023","Dominik VerenoAmin KhodaeiChristian NeureiterSebastian Lehnhoff","Quantum–classical co-simulation for smart grids: a proof-of-concept study on feasibility and obstacles","Energy Informatics","","","10.1186/s42162-023-00292-1","https://link.springer.com/article/10.1186/s42162-023-00292-1","","2023","2026-07-02 19:59:12","2026-07-10 00:57:45","","","","","","","Energy Informatics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZHPHIL4C","conferencePaper","2022","Ji GuanNengkun Yu","A Probabilistic Logic for Verifying Continuous-time Markov Chains","","","","10.1007/978-3-030-99527-0_1","https://link.springer.com/chapter/10.1007/978-3-030-99527-0_1","","2022","2026-07-02 19:59:12","2026-07-10 00:58:52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tools and Algorithms for the Construction and Analysis of Systems","","","","","","","","","","","","","","",""
"TQ5YPTPK","bookSection","2022","Fabio CavaliereRana Pratap SircarTommaso Catuogno","The Future Quantum Internet","Quantum Computing Environments","","","10.1007/978-3-030-89746-8_3","https://link.springer.com/chapter/10.1007/978-3-030-89746-8_3","","2022","2026-07-02 19:59:12","2026-07-10 00:58:10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8D5NJL75","conferencePaper","2022","Fuyuki KitagawaRyo Nishimaki","Watermarking PRFs Against Quantum Adversaries","","","","10.1007/978-3-031-07082-2_18","https://link.springer.com/chapter/10.1007/978-3-031-07082-2_18","","2022","2026-07-02 19:59:12","2026-07-10 00:58:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advances in Cryptology – EUROCRYPT 2022","","","","","","","","","","","","","","",""
"T6U4SDXT","journalArticle","2025","Longshan XuEdwin Hsing-Mean ShaYuhong SongQingfeng Zhuge","QMin: Quantum Circuit Minimization via Gate Fusions for Efficient State Vector Simulation","Quantum Information Processing","","","10.1007/s11128-025-05028-6","https://link.springer.com/article/10.1007/s11128-025-05028-6","","2025","2026-07-02 19:59:12","2026-07-10 00:59:20","","","","","","","Quantum Information Processing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDA7DSIY","bookSection","2023","Kutub ThakurAl-Sakib Khan PathanSadia Ismat","Quantum Computing","Emerging ICT Technologies and Cybersecurity","","","10.1007/978-3-031-27765-8_8","https://link.springer.com/chapter/10.1007/978-3-031-27765-8_8","","2023","2026-07-02 19:59:12","2026-07-10 00:59:13","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XE2XV7WL","bookSection","2026","Alexey PyrkovAlex AliperDmitry BezrukovAlex Zhavoronkov","Drug Discovery with Quantum Machine Learning","Applied Artificial Intelligence for Drug Discovery","","","10.1007/978-3-031-98022-0_10","https://link.springer.com/chapter/10.1007/978-3-031-98022-0_10","","2026","2026-07-02 19:59:12","2026-07-10 00:57:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IYCCUEBW","conferencePaper","2022","Lewis Westfall","A Quantum Architecture Based Decoherence Model","","","","10.1007/978-3-030-98012-2_33","https://link.springer.com/chapter/10.1007/978-3-030-98012-2_33","","2022","2026-07-02 19:59:12","2026-07-10 00:59:17","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advances in Information and Communication","","","","","","","","","","","","","","",""
"UI54IVCQ","journalArticle","2023","Guus AvisFrancisco Ferreira da SilvaTim CoopmansAxel DahlbergHana JirovskáDavid MaierJulian RabbieAriana Torres-KnoopStephanie Wehner","Requirements for a processing-node quantum repeater on a real-world fiber grid","npj Quantum Information","","","10.1038/s41534-023-00765-x","https://link.springer.com/article/10.1038/s41534-023-00765-x","","2023","2026-07-02 19:59:12","2026-07-10 00:58:22","","","","","","","npj Quantum Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B463QQNF","bookSection","2022","Alexandr Alexandrovich KuznetsovOleksandr Volodymyrovych PotiiNikolay Alexandrovich PoluyanenkoYurii Ivanovich GorbenkoNatalia Kryvinska","Stream Symmetric Cipher “Strumok”","Stream Ciphers in Modern Real-time IT Systems","","","10.1007/978-3-030-79770-6_16","https://link.springer.com/chapter/10.1007/978-3-030-79770-6_16","","2022","2026-07-02 19:59:12","2026-07-10 00:57:14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38NPX8R3","conferencePaper","2021","Anne BroadbentStacey JefferySébastien LordSupartha PodderAarthi Sundaram","Secure Software Leasing Without Assumptions","","","","10.1007/978-3-030-90459-3_4","https://link.springer.com/chapter/10.1007/978-3-030-90459-3_4","","2021","2026-07-02 19:59:12","2026-07-10 00:57:19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Theory of Cryptography","","","","","","","","","","","","","","",""
"ZPJBN8UP","bookSection","2022","Bob CoeckeGiovanni de FeliceKonstantinos MeichanetzidisAlexis Toumi","How to Make Qubits Speak","Quantum Computing in the Arts and Humanities","","","10.1007/978-3-030-95538-0_8","https://link.springer.com/chapter/10.1007/978-3-030-95538-0_8","","2022","2026-07-02 19:59:12","2026-07-10 00:57:25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7XY5H5I5","journalArticle","2025","Diego AbreuArthur PimentelDavid MouraChristian RothenbergAntônio Abelém","A two-stage Q-learning routing approach for quantum entanglement networks","Annals of Telecommunications","","","10.1007/s12243-025-01090-4","https://link.springer.com/article/10.1007/s12243-025-01090-4","","2025","2026-07-02 19:59:12","2026-07-10 00:57:44","","","","","","","Annals of Telecommunications","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FTR8C9HL","journalArticle","2024","Abhishek SadhuAritra SarkarAkash Kundu","A quantum information theoretic analysis of reinforcement learning-assisted quantum architecture search","Quantum Machine Intelligence","","","10.1007/s42484-024-00181-0","https://link.springer.com/article/10.1007/s42484-024-00181-0","","2024","2026-07-02 19:59:12","2026-07-10 00:57:06","","","","","","","Quantum Machine Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GCFDJR3Z","bookSection","2024","Fengzhou FangXichun LuoGaoliang DaiYasuhiro TakayaWei GaoKornel Ehmann","Atomic and Close-to-Atomic Scale Manufacturing: The Fundamental Technology of Manufacturing III","CIRP Novel Topics in Production Engineering: Volume 1","","","10.1007/978-3-031-54034-9_9","https://link.springer.com/chapter/10.1007/978-3-031-54034-9_9","","2024","2026-07-02 19:59:12","2026-07-10 00:58:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DPR7NT3T","journalArticle","2021","Henri de BoutrayHamza JaffaliFrédéric HolweckAlain GiorgettiPierre-Alain Masson","Mermin polynomials for non-locality and entanglement detection in Grover’s algorithm and Quantum Fourier Transform","Quantum Information Processing","","","10.1007/s11128-020-02976-z","https://link.springer.com/article/10.1007/s11128-020-02976-z","","2021","2026-07-02 19:59:12","2026-07-10 00:58:29","","","","","","","Quantum Information Processing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QUQPCJPU","bookSection","2022","Filip Wojcieszyn","Algorithms","Introduction to Quantum Computing with Q# and QDK","","","10.1007/978-3-030-99379-5_7","https://link.springer.com/chapter/10.1007/978-3-030-99379-5_7","","2022","2026-07-02 19:59:12","2026-07-10 00:58:11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5F9Y9PUL","journalArticle","2024","Giuseppe BuonaiutoFrancesco GargiuloGiuseppe De PietroMassimo EspositoMarco Pota","The effects of quantum hardware properties on the performances of variational quantum learning algorithms","Quantum Machine Intelligence","","","10.1007/s42484-024-00144-5","https://link.springer.com/article/10.1007/s42484-024-00144-5","","2024","2026-07-02 19:59:12","2026-07-10 00:58:21","","","","","","","Quantum Machine Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
