"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"H2R7WYNY","journalArticle","2025","Yu ZhangJing ZhaoYanguo JiaXiumin Shen","An improved adaptive quantum genetic algorithm as classical optimizer for the quantum approximate optimization algorithm on MaxCut problem","Quantum Information Processing","","","10.1007/s11128-025-04776-9","https://link.springer.com/article/10.1007/s11128-025-04776-9","","2025","2026-07-02 19:59:11","2026-07-10 01:02:58","","","","","","","Quantum Information Processing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z9845JH2","journalArticle","2024","Syed Masiur RahmanOmar Hamad AlkhalafMd Shafiul AlamSurya Prakash TiwariMd ShafiullahSarah Mohammed Al-JudaibiFahad Saleh Al-Ismail","Climate Change Through Quantum Lens: Computing and Machine Learning","Earth Systems and Environment","","","10.1007/s41748-024-00411-2","https://link.springer.com/article/10.1007/s41748-024-00411-2","","2024","2026-07-02 19:59:11","2026-07-10 01:02:02","","","","","","","Earth Systems and Environment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MFVBSSEY","bookSection","2026","S. SankarananthA. Saran KumarR. Gowrisankar","The Power of Environmental Data Analysis with Quantum AI-Powered and HPC Applications in Disaster Prediction","Quantum AI-Powered and HPC Applications for Sustainable Environment and Climate Change","","","10.1007/978-3-032-15188-9_2","https://link.springer.com/chapter/10.1007/978-3-032-15188-9_2","","2026","2026-07-02 19:59:11","2026-07-10 01:01:39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FUCDKALB","conferencePaper","2024","Lodovica MarchesiMichele MarchesiRoberto Tonelli","Reviewing Crypto-Agility and Quantum Resistance in the Light of Agile Practices","","","","10.1007/978-3-031-48550-3_21","https://link.springer.com/chapter/10.1007/978-3-031-48550-3_21","","2024","2026-07-02 19:59:11","2026-07-10 00:59:20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Agile Processes in Software Engineering and Extreme Programming – Workshops","","","","","","","","","","","","","","",""
"2JTZFUQX","journalArticle","2025","Karuna KadianSunita GarhwalAjay Kumar","ExQUAL: an explainable quantum machine learning classifier","Applied Intelligence","","","10.1007/s10489-025-06732-7","https://link.springer.com/article/10.1007/s10489-025-06732-7","","2025","2026-07-02 19:59:11","2026-07-10 00:59:08","","","","","","","Applied Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CGDMWPBX","journalArticle","2022","M. PompiliC. Delle DonneI. te RaaB. van der VechtM. SkrzypczykG. FerreiraL. de KluijverA. J. StolkS. L. N. HermansP. PawełczakW. KozlowskiR. HansonS. Wehner","Experimental demonstration of entanglement delivery using a quantum network stack","npj Quantum Information","","","10.1038/s41534-022-00631-2","https://link.springer.com/article/10.1038/s41534-022-00631-2","","2022","2026-07-02 19:59:11","2026-07-10 01:00:25","","","","","","","npj Quantum Information","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3TZ9NKZN","journalArticle","2025","Morteza Sasani Ghamsari","Quantum computing applications in biology","Discover Computing","","","10.1007/s10791-025-09803-y","https://link.springer.com/article/10.1007/s10791-025-09803-y","","2025","2026-07-02 19:59:11","2026-07-10 01:00:44","","","","","","","Discover Computing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EW88J3GT","conferencePaper","2023","Prabhanjan AnanthFatih KaleogluQipeng Liu","Cloning Games: A General Framework for Unclonable Primitives","","","","10.1007/978-3-031-38554-4_3","https://link.springer.com/chapter/10.1007/978-3-031-38554-4_3","","2023","2026-07-02 19:59:11","2026-07-10 01:01:09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advances in Cryptology – CRYPTO 2023","","","","","","","","","","","","","","",""
"6HBZMRGI","bookSection","2025","Wasswa Shafik","Enhanced Optimization-Quantum Machine Learning","Quantum Machine Learning in Industrial Automation","","","10.1007/978-3-031-99786-0_2","https://link.springer.com/chapter/10.1007/978-3-031-99786-0_2","","2025","2026-07-02 19:59:11","2026-07-10 01:02:39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8S9FUS9T","conferencePaper","2023","Javier Romero-ÁlvarezJaime Alvarado-ValienteEnrique MoguelJose Garcia-Alonso","Quantum Web Services: Development and Deployment","","","","10.1007/978-3-031-34444-2_39","https://link.springer.com/chapter/10.1007/978-3-031-34444-2_39","","2023","2026-07-02 19:59:11","2026-07-10 00:58:49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Web Engineering","","","","","","","","","","","","","","",""
"R47NN2EZ","bookSection","2023","Gushu LiYufei DingYuan Xie","Towards Efficient Superconducting Quantum Processor Architecture Design","Design Automation of Quantum Computers","","","10.1007/978-3-031-15699-1_3","https://link.springer.com/chapter/10.1007/978-3-031-15699-1_3","","2023","2026-07-02 19:59:11","2026-07-10 00:58:22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5TUH4MJY","conferencePaper","2023","Fuyuki KitagawaRyo NishimakiTakashi Yamakawa","Publicly Verifiable Deletion from Minimal Assumptions","","","","10.1007/978-3-031-48624-1_9","https://link.springer.com/chapter/10.1007/978-3-031-48624-1_9","","2023","2026-07-02 19:59:11","2026-07-10 00:58:16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Theory of Cryptography","","","","","","","","","","","","","","",""
"F5CSTINY","conferencePaper","2023","M. P. CuéllarM. C. PegalajarL. G. B. RuizC. Cano","Time Series Forecasting with Quantum Neural Networks","","","","10.1007/978-3-031-43085-5_53","https://link.springer.com/chapter/10.1007/978-3-031-43085-5_53","","2023","2026-07-02 19:59:11","2026-07-10 01:00:24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Advances in Computational Intelligence","","","","","","","","","","","","","","",""
"BJJFNYS9","journalArticle","2025","Andrew ForbesFazilah Nothlawala","How a thirty-year-old quantum tale of two photons became ghost imaging","Communications Physics","","","10.1038/s42005-025-02099-w","https://link.springer.com/article/10.1038/s42005-025-02099-w","","2025","2026-07-02 19:59:11","2026-07-10 00:57:17","","","","","","","Communications Physics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HSMYZ92Z","journalArticle","2024","F. F. MurzakhanovD. V. ShurtakovaE. I. OleynikovaG. V. MaminM. A. SadovnikovaO. P. KazarovaE. N. MokhovM. R. GafurovV. A. Soltamov","Spin Alignment of NV− Centers in 4H- and 6H-SiC Crystals Induced by IR and Visible Optical Excitation","Applied Magnetic Resonance","","","10.1007/s00723-024-01690-8","https://link.springer.com/article/10.1007/s00723-024-01690-8","","2024","2026-07-02 19:59:11","2026-07-10 00:58:01","","","","","","","Applied Magnetic Resonance","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XQFS6G9W","journalArticle","2023","Daniel FryAmol DeshmukhSamuel Yen-Chi ChenVladimir RastunkovVanio Markov","Optimizing quantum noise-induced reservoir computing for nonlinear and chaotic time series prediction","Scientific Reports","","","10.1038/s41598-023-45015-4","https://link.springer.com/article/10.1038/s41598-023-45015-4","","2023","2026-07-02 19:59:11","2026-07-10 00:57:41","","","","","","","Scientific Reports","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WKRN8Z5A","bookSection","2025","Shugufta FatimaShaik Amna HilalMarlia Mohad Hanafiah","Integrating Neural Networks with Quantum Chips: Converging Two Cutting-Edge Frontiers","Interplay of Artificial General Intelligence with Quantum Computing","","","10.1007/978-3-031-87931-9_17","https://link.springer.com/chapter/10.1007/978-3-031-87931-9_17","","2025","2026-07-02 19:59:11","2026-07-10 01:01:54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G334R4HC","journalArticle","2024","Hamza Baniata","SoK: quantum computing methods for machine learning optimization","Quantum Machine Intelligence","","","10.1007/s42484-024-00180-1","https://link.springer.com/article/10.1007/s42484-024-00180-1","","2024","2026-07-02 19:59:11","2026-07-10 00:58:26","","","","","","","Quantum Machine Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GR643WNC","conferencePaper","2025","Constantinos BitsakosKonstantinos NikasNectarios Koziris","QuantuML: Machine Learning Algorithms and K-Means on Quantum Cloud Offering","","","","10.1007/978-3-031-94677-6_9","https://link.springer.com/chapter/10.1007/978-3-031-94677-6_9","","2025","2026-07-02 19:59:11","2026-07-10 00:57:34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Algorithmic Aspects of Cloud Computing","","","","","","","","","","","","","","",""
"J3KWPS6P","journalArticle","2022","A. N. KlepachL. B. VodovatovE. A. Dmitrieva","Russian Science and Technology: Rise or Progressive Lag (Part I)","Studies on Russian Economic Development","","","10.1134/S1075700722060077","https://link.springer.com/article/10.1134/S1075700722060077","","2022","2026-07-02 19:59:11","2026-07-10 00:57:01","","","","","","","Studies on Russian Economic Development","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D7BICR4H","journalArticle","2023","Jianfeng Ren","Autonomous driving operating system","Autonomous driving algorithms and its IC design - Part Two","","","10.1007/978-981-99-8040-6_5","https://link.springer.com/video/segment/10.1007/978-981-99-8040-6_5","","2023","2026-07-02 19:59:11","2026-07-10 00:58:54","","","","","","","Autonomous driving algorithms and its IC design - Part Two","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X2YQTDB5","journalArticle","2023","Xin-miao ChenShi WangYong-jin YeYong-zheng WuBo Jiang","BQA: a high-performance quantum circuits scheduling strategy based on heuristic search","The Journal of Supercomputing","","","10.1007/s11227-023-05848-2","https://link.springer.com/article/10.1007/s11227-023-05848-2","","2023","2026-07-02 19:59:11","2026-07-10 01:03:22","","","","","","","The Journal of Supercomputing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T2EAUIR8","journalArticle","2025","Rocco BallesterJesus CerquidesLuis Artiles","Quantum federated learning: a comprehensive literature review of foundations, challenges, and future directions","Quantum Machine Intelligence","","","10.1007/s42484-025-00292-2","https://link.springer.com/article/10.1007/s42484-025-00292-2","","2025","2026-07-02 19:59:11","2026-07-10 01:01:26","","","","","","","Quantum Machine Intelligence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
